Record ID,Description,Status,Status Date,Parcel ID,Longitude,Latitude,ObjectId,Address ID,Street Number,Street Direction,Street Name,x,y
BLD2019-03305,Renovating existing office space for new tenant,CofO Issued,12/11/2019 5:00:00 AM,02001869-1,-83.049826,42.334949,482,32729,1505,,WOODWARD,-9245064.34078997,5211285.98319667
BLD2019-03360,CHANGE OF USE AND ALTERATIONS TO MEDICAL MARIHUANA GROW FACILITY PER PLANS AND GRANT #93-18,CofO Issued,10/21/2019 4:00:00 AM,22101932.,-83.24118,42.38139,483,113081,12747,,STOUT,-9266365.77063123,5218282.13553428
BLD2019-03361,"(Per Bseed 86-18) Establish Medical Marijuana Provisioning Center and Processing in 1,736 sq. ft. Building per Plans.",CofO Issued,10/7/2020 4:00:00 AM,15003324.,-83.031656,42.419144,484,536439,6810,E,MCNICHOLS,-9243041.66564226,5223973.43995132
BLD2019-03388,Change of Use to Parking Lot (Gravel) per plans.,CofO Issued,7/15/2020 4:00:00 AM,,-83.041533,42.346835,485,,1319,,DIVISION,-9244141.16825282,5213076.06970137
BLD2019-03400,CHANGE OF USE TO BAR/RESTAURANT WITH ALTERATIONS PER PLANS,CofO Issued,6/9/2021 4:00:00 AM,04000774-5,-83.065941,42.347374,486,229517,666,,SELDEN,-9246858.2543841,5213157.25361254
BLD2019-03417,"Per BZA#111-17 & BSEED #12-17 , Add used motor vehicle sales and major motor vehicle repair (Bump & Paint) to existing Vehicle Repair Shop.",CofO Issued,1/31/2020 5:00:00 AM,16017311-3,-83.138056,42.361159,487,541056,9000,,Livernois,-9254886.05946266,5215233.78004475
BLD2019-03472,"a.k.a.(4848 W. Grand River) REVISIONS TO BLD2018-04978 TO MODIFY SCOPE OF WORK PER PLANS
(AKA 4842 Grand River Legal. Change of Occupancy from Motor Vehicle Repair Garage to Restaurant w/ Onsite Consumption, Additions, and alterations as per plans. Separate Health approval and Restaurant Business License required.)",CofO Issued,12/28/2020 5:00:00 AM,10000599.003,-83.087947,42.348477,488,382397,4842,N,W Grand River,-9249307.9510985,5213323.38909218
BLD2019-03473,"AKA 1525 W. Fisher Freeway Unit 34. Per BZA #4-18, Construct an approx. 34' L X 21' W X 37' H Townhouse per plans.",CofO Issued,8/12/2020 4:00:00 AM,,-82.991309,42.358473,489,,1525,,Fisher Frwy,-9238550.25814722,5214829.13423154
BLD2019-03474,"AKA 1527 W. Fisher Freeway Unit 33. Per BZA #4-18, Construct an approx. 34' L X 21' W X 37' H Townhouse per plans.",CofO Issued,8/12/2020 4:00:00 AM,,-82.991315,42.358483,490,,1527,,Fisher Frwy,-9238550.92606417,5214830.64069914
BLD2019-03475,"AKA 1531 W. Fisher Freeway Unit 32. Per BZA #4-18, Construct an approx. 34' L X 21' W X 37' H Townhouse per plans.",CofO Issued,8/12/2020 4:00:00 AM,,-82.991329,42.358501,491,,1531,,Fisher Frwy,-9238552.48453704,5214833.35234142
BLD2019-03476,"AKA 1535 W. Fisher Freeway Unit 31. Per BZA #4-18, Construct an approx. 34' L X 21' W X 37' H Townhouse per plans.",CofO Issued,8/12/2020 4:00:00 AM,,-82.991342,42.35852,492,,1535,,Fisher Frwy,-9238553.93169042,5214836.21463133
BLD2019-03477,"AKA 1537 W. Fisher Freeway Unit 30. Per BZA #4-18, Construct an approx. 34' L X 21' W X 37' H Townhouse per plans.",CofO Issued,8/12/2020 4:00:00 AM,,-82.991349,42.358529,493,,1537,,Fisher Frwy,-9238554.71092685,5214837.57045318
BLD2019-03478,"AKA 1541 W. Fisher Freeway Unit 29. Per BZA #4-18, Construct an approx. 34' L X 21' W X 37' H Townhouse per plans.",CofO Issued,8/12/2020 4:00:00 AM,,-82.991363,42.358548,494,,1541,,Fisher Frwy,-9238556.26939973,5214840.43274437
BLD2019-03479,"AKA 1545 W. Fisher Freeway Unit 28. Per BZA #4-18, Construct an approx. 34' L X 21' W X 37' H Townhouse per plans.",CofO Issued,8/12/2020 4:00:00 AM,,-82.991376,42.358567,495,,1545,,Fisher Frwy,-9238557.71655311,5214843.29503643
BLD2019-03499,"Establishment of a four (4) unit Loft on the second floor of an existing two-story, 17,015 s.f. mixed use building as per BSEED #67-18 Recorded with WCRD. Separate tenant build-out permits are required for each unit.",CofO Issued,2/8/2023 5:00:00 AM,22007824.,-83.257844,42.416889,496,535954,22000,,GRAND RIVER,-9268220.79862581,5223633.40914922
BLD2019-03529,Change of Occupancy/Use to establish (Health Club) on level one #128 of Mixed use building per plans.,CofO Issued,9/2/2021 4:00:00 AM,04001514-20,-83.080172,42.368233,497,257179,2911,W,GRAND BLVD.,-9248442.44205759,5216299.56069366
BLD2019-03580,"Erect South Parking Structure and site work per plans.
Subject to all Federal, State, and Local Executive Orders.",CofO Issued,6/15/2022 4:00:00 AM,09004727-38,-83.063159,42.387961,498,538563,1840,,HOLBROOK,-9246548.56356072,5219272.44836318
BLD2019-03696,New two story/three bedroom/2 1/2 bathroom single family home with brick and siding.,CofO Issued,11/9/2020 5:00:00 AM,08006216.,-83.079911,42.350992,499,408374,4829,,Commonwealth,-9248413.38767049,5213702.21298707
BLD2019-03697,"Construct 11,982 sq ft Warehouse addition per plans./Combine 2 buildings into 1 building",CofO Issued,8/18/2022 4:00:00 AM,08000111-8,-83.066846,42.324218,500,245479,1801,,HOWARD,-9246958.99852327,5209670.13560908
BLD2019-03717,"Change of Occupancy/Use to Office and alterations per plans. Subject to all Applicable Federal, State, and Local Executive Orders.",CofO Issued,1/27/2021 5:00:00 AM,22049495-6,-83.196373,42.352743,501,214071,8126,,GREENFIELD,-9261377.87820725,5213965.96771873
BLD2019-03772,LEGALIZE AN URBAN FARM ON A 170.156 S.F. LOT AS PER PLAN. SUBJECT TO FIELD APPROVAL,CofO Issued,12/8/2022 5:00:00 AM,06002972.,-83.103997,42.385366,502,254606,1636,,LAWRENCE,-9251094.62892574,5218881.34454812
BLD2019-03775,(AKA 3323 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.,CofO Issued,10/20/2021 4:00:00 AM,08006537.001,-83.074235,42.339547,503,486466,3303,,COCHRANE,-9247781.53824075,5211978.42310475
BLD2019-03825,Revision to BLD2016-08795 to Modify Scope of Work as Per Plans (Erection of a 111' x 48' Comm. CTR./ Office Bldg. & Associated Site Work Per BZA# 34-16 as per Plans),CofO Issued,7/26/2019 4:00:00 AM,14005942-8,-83.137628,42.391967,504,70871,2425, ,EWALD,-9254838.4147206,5219876.24191388
BLD2019-03841,"Change of Occupancy/Use to Recreation, Indoor Commercial and Health Club per plans.",CofO Issued,12/20/2019 5:00:00 AM,19000881.,-82.998866,42.369601,505,540497,8700,,Mack,-9239391.49953915,5216505.67970607
BLD2019-03953,"Per BSEED Grant#73-17, modify existing MMPCF to expand into 762 sq ft space per plans.",CofO Issued,12/18/2019 5:00:00 AM,13009077-81,-83.0425,42.447459,506,299724,6030,,Eight Mile,-9244248.81420042,5228244.09191153
BLD2019-03956,Change of Occupancy / Use to establish Restaurant in Ste #B (Approx. 1250 sq. ft.) as per plans.,CofO Issued,4/15/2020 4:00:00 AM,16000701-5,-83.107954,42.315505,507,546251,6143,,VERNOR HWY,-9251535.1201508,5208358.35622713
BLD2019-03968,"Modify BSEED #85-17 to establish MMPCF, MMGF & Office space per BSEED #110-18 recorded w/WCRD.",CofO Issued,11/23/2020 5:00:00 AM,12007857.001,-83.087586,42.32996,508,348735,2520,,22nd,-9249267.76476233,5210534.71755863
BLD2019-04047,"Delete garage from scope of work for (permit BLD2017-04274)
ERECTION OF A 61' L X 28' W X 23' H SINGLE FAMILY DWELLING AND ACCESSORY GARAGE PER HDC CERT#15-38 AS PER PLANS.",CofO Issued,8/30/2019 4:00:00 AM,-608,-83.07362,42.329506,509,257996,2060, ,WABASH,-9247713.07675391,5210466.35519301
BLD2019-04052,(AKA 19449 W. McNichols) Change of Occupancy/Use to create (4) Retail spaces as per plans.,CofO Issued,4/26/2021 4:00:00 AM,22013264-7,-83.234106,42.41496,510,374893,19437,WEST,MCNICHOLS,-9265578.29655336,5223342.54549689
BLD2019-04095,"Construction of a parking garage.
Subject to all Federal, State, and Local Executive Orders.",CofO Issued,8/11/2022 4:00:00 AM,09004727-38,-83.063159,42.387961,511,538563,1840,,Holbrook,-9246548.56356072,5219272.44836318
BLD2019-04096,"Erection of new Office Building (Visitor Center) and Connectors per plans.
Subject to all Federal, State and Local Executive Orders.",CofO Issued,6/15/2022 4:00:00 AM,09004727-38,-83.063159,42.387961,512,538563,1840,,Holbrook,-9246548.56356072,5219272.44836318
BLD2019-04103,(AKA 16238 & 16242 W. Warren) Change of Occupancy/Use to establish Medical Clinic (Urgent Care) as per plans.,CofO Issued,3/3/2020 5:00:00 AM,21002348.,-82.940562,42.401818,513,333642,16200,,WARREN,-9232901.12794794,5221361.17125564
BLD2019-04112,"PROVIDE INTERIOR /EXTERIOR RENOVATIONS, AND USE CHANGE PER ATTACHED DOCUMENTS",CofO Issued,8/8/2022 4:00:00 AM,21002830.,-82.946398,42.400241,514,535552,15715,E,WARREN,-9233550.78849621,5221123.44026812
BLD2019-04181,Provide interior renovation per attached drawings,CofO Issued,7/29/2020 4:00:00 AM,16037523-4,-83.159787,42.408681,515,351930,15850,,WYOMING,-9257305.14331709,5222395.83042764
BLD2019-04187,New construction of a 6 Unit Multiple Family building in 3 stories as per plans.,CofO Issued,4/19/2024 4:00:00 AM,,-83.075135,42.345986,516,,4130,,Trumbull,-9247881.72578246,5212948.19515651
BLD2019-04231,1405 Canfield Unit 1. Erect 2-story Attached Single-Family Dwelling with attached garage per plans.,CofO Issued,6/4/2021 4:00:00 AM,,,,517,547744,1405,,Canfield
BLD2019-04233,Construct Retail building and site work per plans.,CofO Issued,7/30/2024 4:00:00 AM,22089417.000,-83.231022,42.372344,518,503461,11600,,WESTWOOD,-9265234.98724375,5216918.98595839
BLD2019-04239,(AKA 831 & 835 Selden) New (3) Story Building with 1st Floor Retail and (25) unit Multi Family per plans.,CofO Issued,3/8/2022 5:00:00 AM,,-83.067643,42.346401,519,,901,,Selden,-9247047.72015744,5213010.70134371
BLD2019-04247,Erect new Single Family Dwelling per plans.,CofO Issued,10/6/2020 4:00:00 AM,10006345.,-83.087838,42.346111,520,532340,4611,,16th,-9249295.81727401,5212967.0222779
BLD2019-04269,"Per BSEED Grant 60-18, Change of Occupancy to Multi-Family Dwelling and site work per plans.",CofO Issued,5/3/2021 4:00:00 AM,01002660-0,-83.077923,42.378902,521,539645,40,,HAGUE,-9248192.08452279,5217907.19708196
BLD2019-04433,CHANGE OF OCCUPANCY TO ADD A CHILD CARE CENTER TO AN EXISTING NON-PROFIT NEIGHBORHOOD CENTER (NO FLOOR PLAN CHANGES) AS PER EPLANS PROJDOX BLD - 5256,CofO Issued,3/2/2020 5:00:00 AM,02001736-40,-83.074373,42.371019,522,336874,7375,,WOODWARD,-9247796.90033047,5216719.33704628
BLD2019-04437,Phase II Permit for Interiors and Building Envelope per plans. See BLD2019-02395 for fees.,CofO Issued,11/8/2021 5:00:00 AM,21044288-572,-82.976557,42.383511,523,546858,11509,,MACK,-9236908.07301904,5218601.77928251
BLD2019-04452,Establish Three Medical Marijuanna Uses in (5) Separate suites as indicated on Plans and Grants (BSEED 116-18) & (BZA 48-19).,CofO Issued,10/15/2020 4:00:00 AM,12013095.00A,-83.137447,42.396021,524,7015,14470,,LIVERNOIS,-9254818.26589277,5220487.3093695
BLD2019-04461,"Revision to BLD2019-01550 to add an Occupancy/Use on 1st Floor of Restaurant per plans.(Change legal use from ""warehouse"" to ""office, business / professional"". Interior & exterior alterations and addition as per attached documents)",CofO Issued,8/19/2020 4:00:00 AM,07000827.,-83.03803,42.346909,525,537982,1533,,WINDER,-9243751.21607658,5213087.21550324
BLD2019-04495,Revise BLD2019-03163 to add 2nd floor Office accessory to Private Club per plans.(Change of Use from Restaurant to Private Club on 1st Floor only (2nd Floor and Basement to remain vacant) as per plans),CofO Issued,9/17/2019 4:00:00 AM,01004276-7,-83.071374,42.368832,526,336179,29,,BALTIMORE,-9247463.05317759,5216389.81254504
BLD2019-04520,(AKA 81 Erskine) (Revise BLD2019-01449) to show changes in work scope.      Erection of 5 Level Parking Structure W/Ground Floor Retail per Plans.,CofO Issued,1/17/2023 5:00:00 AM,01004187.007,-83.056394,42.346571,527,375720,81,,ERSKINE,-9245795.4872055,5213036.306407
BLD2019-04567,"Per BSEED Grant 103-17 Change of Use to MMPCF per plans.
Alteration of existing building. Change from liquor store to dispensary.",CofO Issued,8/18/2022 4:00:00 AM,21001452-6,-82.935169,42.390159,528,427376,16001,,Mack,-9232300.78193409,5219603.73121663
BLD2019-04592,"Revision to BLD2019-02057 per plans (a.k.a. 6201 Second St) Tenant build out of suites A & B, floor 1 to establish ""retail, C.O.P., & C/O restaurant"")",CofO Issued,8/11/2020 4:00:00 AM,04001346-9,-83.076584,42.36506,529,335613,690,,AMSTERDAM,-9248043.02772462,5215821.49637487
BLD2019-04699,"Modify (BSEED 165-16) to Establish 21,710 Sq. Ft. Medical Marihuana Grow Facility per SLU2019-00027 per Plans.",CofO Issued,11/19/2019 5:00:00 AM,22008505-6,-83.232983,42.380949,530,497268,19449,,Glendale,-9265453.2847652,5218215.67630891
BLD2019-04725,Add (SDD) to existing Retail W/SDM per (SLU2019-00049) and Documents.,CofO Issued,10/31/2019 4:00:00 AM,21002153.001,-82.915755,42.410421,531,333461,18300,,WARREN,-9230139.62533983,5222658.16911476
BLD2019-04728,Change of Occupancy/Use to Commercial Trade School (Wearing Apparel) on 2nd & 3rd Floor per plans.,CofO Issued,9/1/2020 4:00:00 AM,02002140.,-83.069852,42.362509,532,324866,5800,,CASS,-9247293.6249126,5215437.16403304
BLD2019-04838,Construct and erect a single family residential unit (carriage house) as per attached drawings. [2819 Brush St. (Unit 74)],CofO Issued,11/21/2022 5:00:00 AM,,,,533,548358,2819,,BRUSH
BLD2019-04855,Change of Use / Occupancy to Establish Trade Services General as per Plans.,CofO Issued,10/6/2020 4:00:00 AM,22049666-71,-83.196847,42.363002,534,216240,9212,,GREENFIELD,-9261430.64364589,5215511.4379418
BLD2019-04878,"Revise BLD2019-01403 per plans
(Change Occupancy to 106 Lofts, Offices per plans). Community Room, Yoga Studio, Gym & 1st Floor Management Office.",CofO Issued,10/7/2022 4:00:00 AM,02000196.,-83.050758,42.330086,535,294601,321,W,LAFAYETTE,-9245168.09055539,5210553.69046123
BLD2019-04880,"Establish a Medical Marijuanna Provisioning Center in 940 sq. ft. First floor of 1,880 sq. ft. 2 Story Building Per BSEED 43-16 and Plans.",CofO Issued,1/11/2021 5:00:00 AM,22000558.,-83.236484,42.343305,536,352989,20046,WEST,WARREN,-9265843.01430246,5212544.40006829
BLD2019-04934,"Per HDC Cert#17-5240, Change of Occupancy to Office in 2656 & Exterior & Interior alterations at 2654 thru 2658 per plans. Note: 2654 thru 2658 Properties combined, existing Office at 2654 & 2658.",CofO Issued,8/24/2021 4:00:00 AM,08001640.,-83.087924,42.364314,537,542470,2658,W,West Grand,-9249305.39075021,5215709.10278583
BLD2019-04951,"Phase II. Per BSEED SLU2019-00086, construct Marijuana Provisioning Center Facility (MPCF) Building B & Marijuana Grower Facility (MGF) Building A as per plans.
(Subject to all applicable Federal, State and Local Executive Orders.)",CofO Issued,7/29/2022 4:00:00 AM,15000590.002L,-83.028766,42.377327,538,469822,1601,E,GRAND BLVD,-9242719.95231387,5217669.85425333
BLD2019-04970,"AKA 2301 Trumbull Ave. Unit 14. Per BZA #4-18, Construct 34' L X 21' W X 37' H Townhouse per plans.",CofO Issued,9/24/2020 4:00:00 AM,,,,539,547756,2301,,Trumbull
BLD2019-04971,"AKA 2305 Trumbull Ave. Unit 15. Per BZA #4-18, Construct 34' L X 21' W X 37' H Townhouse per plans.",CofO Issued,9/24/2020 4:00:00 AM,,,,540,547757,2305,,Trumbull
BLD2019-04972,"AKA 2309 Trumbull Ave. Unit 16. Per BZA #4-18, Construct 34' L X 21' W X 37' H Townhouse per plans.",CofO Issued,10/15/2020 4:00:00 AM,,,,541,547758,2309,,Trumbull
BLD2019-04973,"AKA 2315 Trumbull Ave. Unit 17. Per BZA #4-18, Construct 34' L X 21' W X 37' H Townhouse per plans.",CofO Issued,10/15/2020 4:00:00 AM,,,,542,547759,2315,,Trumbull
BLD2019-04974,"AKA 2319 Trumbull Ave. Unit 18. Per BZA #4-18, Construct 34' L X 21' W X 37' H Townhouse per plans.",CofO Issued,10/15/2020 4:00:00 AM,,,,543,547760,2319,,Trumbull
BLD2019-04975,"AKA 2323 Trumbull Ave. Unit 19. Per BZA #4-18, Construct 34' L X 21' W X 37' H Townhouse per plans.",CofO Issued,10/15/2020 4:00:00 AM,,,,544,547761,2323,,Trumbull
BLD2019-04976,"AKA 2327 Trumbull Ave. Unit 20. Per BZA #4-18, Construct 34' L X 21' W X 37' H Townhouse per plans.",CofO Issued,10/15/2020 4:00:00 AM,,,,545,547762,2327,,Trumbull
BLD2019-04977,4327 Lincoln Unit 3. Erect 2-story Attached Single-Family Dwelling with attached garage per plans.,CofO Issued,2/8/2022 5:00:00 AM,,,,546,547747,4327,,Lincoln
BLD2019-04979,4321 Lincoln Unit 4. Erect 2-story Attached Single-Family Dwelling with attached garage per plans.,CofO Issued,2/8/2022 5:00:00 AM,,,,547,547746,4321,,Lincoln
BLD2019-04980,4311 Lincoln Unit 5. Erect 2-story Attached Single-Family Dwelling with attached garage per plans.,CofO Issued,7/12/2022 4:00:00 AM,,,,548,547748,4311,,Lincoln
BLD2019-04987,14340 Gratiot Legal. Change of Occupancy/Use to Retail (Tobacco) per plans.,CofO Issued,10/11/2019 4:00:00 AM,21028565-7,-82.97642,42.43553,549,546811,14340, ,GRATIOT,-9236892.8222488,5226444.64754618
BLD2019-05042,Suite B 100. Change of Occupancy/Use to Restaurant/w Onsite Consumption per plans.,CofO Issued,12/1/2020 5:00:00 AM,02000163.,-83.048387,42.329276,550,28382,607,,Shelby,-9244904.15204272,5210431.72246481
BLD2019-05056,Change of Use / Occupancy to Establish Private club as per plans.,CofO Issued,12/9/2019 5:00:00 AM,05003502.,-83.043395,42.348683,551,348313,1320,,Wilkins,-9244348.44514468,5213354.41743773
BLD2019-05061,"Change of Occupancy/Use to (M) Retail (Tobacco Specialty Retail Store) & alterations per plans. Separate State of Michigan Smoking Exemption Req. Subject to all Applicable Federal, State, and Local Executive Orders.",CofO Issued,11/4/2021 4:00:00 AM,07000783.,-83.038377,42.343528,552,327753,1404,,Gratiot,-9243789.84393988,5212577.98624674
BLD2019-05071,"Establish a Standard Restaurant with Consumption on the premises in a 6,00 square foot portion of an existing 22,000 square foot building as per plans. Subject to Field Approval",CofO Issued,11/29/2023 5:00:00 AM,,,,553,549157,7500,W,MCNICHOLS a.k.a. 7510-12
BLD2019-05132,"Exterior renovation per attached drawing.
rev. to BLD2017-08563",CofO Issued,11/8/2019 5:00:00 AM,01000236.,-83.04367,42.331962,554,4142,139,,CADILLAC,-9244379.05800465,5210836.18039554
BLD2019-05157,CHANGE OF USE FROM CHURCH TO YOUTH CENTER.,CofO Issued,9/19/2022 4:00:00 AM,15009735.,-83.01612,42.365496,555,383115,3715,,HELEN,-9241312.20603329,5215887.18547113
BLD2019-05166,"REVISION TO BLD2018-08360 TO MODIFY MECHANICAL AND ELECTRICAL SYSTEMS PER PLANS
(CHANGE OF OCCUPANCY FROM OFFICE TO MULTIPLE DWELLING (10 UNITS) AND ALTERATIONS IN 2 STORY PORTION ONLY AS PER EPLANS)",CofO Issued,12/17/2020 5:00:00 AM,06006158-9,-83.102902,42.387805,556,35133,1534,,WEBB,-9250972.73408332,5219248.93646322
BLD2019-05271,Exterior & Interior alterations per plans.,CofO Issued,5/4/2020 4:00:00 AM,,-82.925568,42.407932,557,352328,17455,E,Warren,-9231232.00350298,5222282.90641712
BLD2019-05297,Change of Occupancy to Restaurant w/Onsite Consumption per plans.,CofO Issued,6/14/2021 4:00:00 AM,,-83.072701,42.369194,558,,6519,,Woodward,-9247610.77414187,5216444.35581735
